Tweets,len,ID,Date,Source,Likes,RTs
fuck it. what do I care. expand it out to 666 characters per tweet and add three more hamburger menus in each corne… https://t.co/MmTPkXnwry,140,1328861892522037249,2020-11-18 00:45:38,Twitter for iPhone,586,90
Machine Learning for Algorithmic Trading: Predictive models to extract signals from market and alternative data for… https://t.co/KGwbhsmeia,140,1328861673814372353,2020-11-18 00:44:46,Postmatico,0,0
"Credentials are the Achilles heel of cybersecurity. With #Microsoft 365 Advanced Threat Protection, Innovative Solu… https://t.co/wp55sIWy3O",140,1328861522420850688,2020-11-18 00:44:10,ContentMX,0,1
New machine learning method predicts turbulence - Researchers at the University https://t.co/uuBIAQTr8V #machinelearning #intoAInews,132,1328861361816936448,2020-11-18 00:43:32,into.AI,0,0
"朝のニュースで知りました。
googleが機械学習AIによるコロナ感染者数の予測を公開すると。

COVID-19 感染予測 (日本版) の公開について @googlecloud https://t.co/2dY2u0pqds https://t.co/2wzzdtXKyo",137,1328860971100631041,2020-11-18 00:41:59,Twitter for Android,1,0
"On TensorFlow's 5th birthday, how about a story of the student who is using it to track endangered whales (… https://t.co/1CkGKyJylA",132,1328860732100808706,2020-11-18 00:41:02,LinkedIn,0,0
"一方で、例えば銀行出身の人はそのドメイン知識とDSを組み合わせてキャリアアップしている人もいる。あるいはITアーキテクトだった人がクラウドベンダーに転身してdirectorになったり。
元々Software engineerだった… https://t.co/yizqHRpNeh",140,1328860691529285633,2020-11-18 00:40:52,Twitter for iPhone,6,2
machine learning,16,1328860579054964738,2020-11-18 00:40:25,Twitter Web App,1,0
"@carlos4x4 @LuisCarlos Lo dudo, es incluso exagerado, el hardware d las nvidia A100 es dedicado principalmente al m… https://t.co/MluoP8S3mp",140,1328860543118155777,2020-11-18 00:40:17,Twitter Web App,0,0
"Purry Co-founded and is a Technical Director of TechSprint Academy, an all women Tech School. Purry has also furthe… https://t.co/p1g65R5vcm",140,1328860383860310016,2020-11-18 00:39:39,Twitter for iPhone,0,3
"@Ferrinus ppls comments on the orig tweet are like ""I'm an ML who's a poli sci major :("" and I was like ""you're a m… https://t.co/teWJjDmAIg",140,1328860257737728000,2020-11-18 00:39:09,Twitter Web App,1,0
I’m off the charts excited my @slqld Collections Catalyst residency project goes live today!! Mapping Future Brisba… https://t.co/iTG6AjVxRO,140,1328860141060378626,2020-11-18 00:38:41,Twitter for iPhone,24,13
"Feels good to be reading Venture Beat again.

#MachineLearning #datamining #ArtificialIntelligence #bias #Topic… https://t.co/FcUDcZ3lVN",136,1328860074756988929,2020-11-18 00:38:25,Twitter Web App,0,0
"New Swarthmore Computer Science course for Fall 2024! CS72:  Machine Learning. In this class, students will underst… https://t.co/2jk9HtIyRC",140,1328859899850272769,2020-11-18 00:37:43,"Cheap Bots, Done Quick!",0,0
"@Ferrinus to my shame I must admit I thought ML = machine learning, like they were talking about the turing test",112,1328859892409634816,2020-11-18 00:37:42,Twitter Web App,2,0
"Future for physics (×)
Future for computers (√)
With the huge amount of applications of machine learning/deep learn… https://t.co/RzvrqJrea9",140,1328859777636691969,2020-11-18 00:37:14,Twitter Web App,0,0
How to Remove Gender Bias in Machine Learning Models: NLP and Word Embeddings | Hacker Noon https://t.co/7xnXumB348  #MachineLearning,133,1328859629128998914,2020-11-18 00:36:39,Postmatico,3,2
Data Science and Machine Learning Bootcamp with R #MachineLearning #learning via https://t.co/fnUT00e3R8 https://t.co/puCPmKJYZt,128,1328859371892318208,2020-11-18 00:35:37,TwinyBots,1,6
Machine Learning Crash Course for Executives #DeepLearning #bigdata #learning via https://t.co/51Q7uqVBnT https://t.co/uxnC44BBzr,129,1328859364036386816,2020-11-18 00:35:36,TwinyBots,0,1
@nancipuwalski @istaaire @VaultAusir @kentcdodds Yeah because it's totally a good idea to overcomplicate accessibil… https://t.co/jnjnY5CYei,140,1328859285946851328,2020-11-18 00:35:17,Twitter for Android,0,0
"We are all pretty good at knowing what we don’t know.

It turns out this is one of the most fundamentals problems with Machine Learning.",136,1328859257719185409,2020-11-18 00:35:10,Twitter for iPhone,43,2
Dr Poo founded Coqnitics Sdn Bhd which is an AI company focusing in providing image and video analytics. He applies… https://t.co/Byv9S6RLVj,140,1328859109144203264,2020-11-18 00:34:35,Twitter for iPhone,0,2
"Our 7th mentor is Dr. Poo Kuan Hoong, Principal Machine Learning Engineer of Cognitics. Backed with 15 years of aca… https://t.co/KpGg5dPNdF",140,1328859106338226176,2020-11-18 00:34:34,Twitter for iPhone,0,5
"google すごいなぁ・・・

日本向け新型コロナ感染予測
https://t.co/yDTNGLH3Mr

ユーザーガイド
https://t.co/6phABOGrWt

日本のデジタル庁が他の省庁と協力してこんなことができる日が来るといいのですが・・・",130,1328859036880576513,2020-11-18 00:34:18,Twitter Web App,1,0
"Learn Big Data(Spark) for Data Science–Machine Learning &amp;NLP - https://t.co/AodvqxybJk
-
 #datascience #spark… https://t.co/RdhGbB7s62",138,1328858912804757504,2020-11-18 00:33:48,Data Science Vault,0,2
"@demirbasayyuce @oktayarslan @demirbasayyuce Merhaba, İTÜ ve Boğaziçi ""machine learning"" için yapay öğrenme"" çeviri… https://t.co/AAQHh4AJpP",140,1328858692029083648,2020-11-18 00:32:55,makine-degil-yapay,0,0
"すごい
COVID-19 感染予測 (日本版) の公開について @googlecloud https://t.co/O1bYDZjMyG",68,1328858662706712576,2020-11-18 00:32:48,Twitter Web App,0,0
New Item in the Store: the “Marigolds of Machine Learning” mug! https://t.co/6aMwCNzsQZ —&gt; click ‘Store’ https://t.co/QO68r88j0E,131,1328858622944743427,2020-11-18 00:32:39,Instagram,1,0
Dascena Presents Poster Highlighting Machine Learning Approach to Predict Acute Heart Failure Risk... https://t.co/AiiVPtEcJf #ai #ml #dl,137,1328858482527887360,2020-11-18 00:32:05,SendAlertsToTwitter,0,1
User-Agent Strings: Still Parsing for Your Machine Learning Models? https://t.co/py5zOj86eP #ai #ml #dl,103,1328858478232920065,2020-11-18 00:32:04,SendAlertsToTwitter,0,1
Nested Technologies - Machine Learning Internship 2020/2021 - https://t.co/926ZDzhFKA,85,1328858311098175489,2020-11-18 00:31:25,New Postings Notifications,0,1
Prepare o seu conjunto de dados para machine learning (Coding TensorFlow... https://t.co/zUkmyV1Qx5 via @YouTube,112,1328858099902509059,2020-11-18 00:30:34,Twitter Web App,1,0
@jachiam0 Maybe a new conference on a scientific perspective on machine learning should be created?,99,1328858017262080002,2020-11-18 00:30:14,Twitter Web App,0,0
"Have you downloaded our Free book on Machine Learning yet? You can get it here:
ML ebook - https://t.co/Z4sFlgBrTE… https://t.co/ruGoh828Fq",139,1328857955991658497,2020-11-18 00:30:00,Zoho Social,7,8
@DonCutare @HumanVsMachine And? Do you seriously think there will be jobs for people once robotics can do *everythi… https://t.co/6Y6IJm87iL,140,1328857840199610374,2020-11-18 00:29:32,Twitter for iPhone,0,0
Machine learning in banking and marketing applications for 2021 and beyond https://t.co/Gx4xBVshsT,98,1328857801830113287,2020-11-18 00:29:23,Paper.li,0,1
"▪️
https://t.co/suCBbetN0a
▪️
https://t.co/oykw7ywp1B
▪️
https://t.co/7HryMsUkUB
▪️
https://t.co/BVZqGtDTlb
▪️… https://t.co/kWrbJlKZMU",135,1328857732812845060,2020-11-18 00:29:07,Twitter for iPhone,2,0
"YOU, A BOTTLE DOG POO DIARRHEA POO UP TO BE GRAPES, ARE GOSSIPED ABOUT CHARLIE BROWN LOW CARB DIAPER RECEIVE A POO.… https://t.co/99h2qrIHdx",140,1328857287423737856,2020-11-18 00:27:20,,0,0
Machine learning https://t.co/WpdCeUA67q,40,1328857123778818048,2020-11-18 00:26:41,Twitter for Android,0,0
"#FEATURED #COURSES

#Machine #Learning A-Z™: Hands-On #Python &amp; #R In #Data #Science

Learn to create Machine Learn… https://t.co/iQvncXOAPz",144,1328856864226938882,2020-11-18 00:25:40,SocialPilot.co,9,29
Reasoning with machine learning to stimulate a whole new generation of businesses and jobs #ai #machinelearning… https://t.co/bl3LbSsGuY,136,1328856793687027712,2020-11-18 00:25:23,LinkedIn,4,1
"You can’t eliminate bias from machine learning, but you can pick your bias https://t.co/8I3VqJok43",98,1328856693950787584,2020-11-18 00:24:59,HubSpot,4,0
Using Machine Learning to create creatures for your next video game. Really cool tech! 🎮🦖👾https://t.co/enS2wB7dE6,113,1328856284804780032,2020-11-18 00:23:21,Twitter Web App,0,0
Machine learning algorithm could provide Soldiers feedback https://t.co/6hWIRLsm00,82,1328856256405151744,2020-11-18 00:23:15,LinkedIn,0,0
GITHUB: The file https://t.co/YjKyM0YUOC possibly contains a private key #github #leak #databreach,98,1328856059923091456,2020-11-18 00:22:28,my scavenge ,0,0
@FortisFides @DineshDSouza yeah the paper ballot will be the prime topic in any 'Digital Transformation' conference… https://t.co/gXP3c8ARyz,140,1328855898043731970,2020-11-18 00:21:49,Twitter Web App,0,0
@randfish @larrykim True.  But there's still a special kind of hell in Broad that I can understand the machine lear… https://t.co/S6NuMRJ6k2,140,1328855741386481664,2020-11-18 00:21:12,Twitter Web App,0,0
"RT: @DeepLearn007
#MachineLearning Apps for 2021+ Use Cases

https://t.co/kA6Lf2z0Gb…

#AI #DeepLearning… https://t.co/vFVfYCkxbw",129,1328855665574432769,2020-11-18 00:20:54,Twitter Web App,0,1
Any #battlers that are experienced in machine learning? A* algorithms and minimax that could help me out explaning some concepts for me?,136,1328855643776819201,2020-11-18 00:20:49,Twitter for Android,2,0
One place where we lose coding students is right at the starting gate. Most of us were lucky enough to have someone… https://t.co/NdwERaaFVS,140,1328855326448381953,2020-11-18 00:19:33,Twitter Web App,11,2
"25+ Free Artificial Intelligence, Machine Learning, Data Science &amp; Python eBooks https://t.co/vN2rNMu6J1",108,1328855323348783105,2020-11-18 00:19:32,Twitter for iPhone,17,8
"AI, Automation, Machine Learning, the rise of technology is rapidly creating a new future of work and it’s gatherin… https://t.co/GGUoMUfVIQ",140,1328855222337331202,2020-11-18 00:19:08,Twitter Web App,2,1
IBM open-sources Kubeflow Pipelines on Tekton for portable machine learning models - Sil... https://t.co/pHAUiY8uRn https://t.co/L5WDhl8i8h,139,1328855200698933250,2020-11-18 00:19:03,Upflow,0,1
"On Thu Nov 19, Zoom in to ""Machine Learning in AM""
w Prof Ian Gibson from Univ of Twente, Netherlands via TTU cc:… https://t.co/AM8Le5EZvk",138,1328854974462189568,2020-11-18 00:18:09,Twitter Web App,2,1
"@elonmusk My wash machine is also learning, it said the dishwasher next door wants to borrow his book. https://t.co/F0Tj7G3VjR",126,1328854946796617728,2020-11-18 00:18:02,Twitter for iPhone,0,0
"With https://t.co/sq9zRbrnzy(TM), you will have the power of machine learning for all your accountability needs.",112,1328854899128487943,2020-11-18 00:17:51,"Cheap Bots, Done Quick!",0,1
We've been working with the Harvard Global Health Institute to improve the COVID-19 Public Forecasts. Take a look a… https://t.co/7yy3E7s6LF,140,1328854810137911300,2020-11-18 00:17:30,IFTTT,1,2
"Apple's new M1 chip. It's part CPU (for data processing), part GPU (for graphics), and part neural engine (for mach… https://t.co/tBg3J7a0dm",140,1328854804068659201,2020-11-18 00:17:28,Twitter Web App,0,1
"I'm Jim Sterne and I approve this blog post 
https://t.co/JDMePNv3TG",68,1328854706509279232,2020-11-18 00:17:05,Hootsuite Inc.,0,1
Latest from Carnegie Mellon University researchers: Potential Neutralizing Antibodies Discovered for Novel Corona V… https://t.co/JIFsA8XVS0,140,1328854688196923393,2020-11-18 00:17:01,SocialBee.io v2,1,2
"うーむ
最近は『機械学習の仕事』って括りがあるのかぁ… 
   https://t.co/Dbji4tU4Tg",55,1328854578205343744,2020-11-18 00:16:35,Twitter for iPhone,0,1
Xero bolsters its platform automation by soon building Hubdoc machine learning technology into Xero Expenses… https://t.co/pjLrarfXQ5,133,1328854439994814469,2020-11-18 00:16:02,Buffer,0,1
Machine Learning with Python: The Ultimate Guide for Absolute Beginners with Steps to Implement Artificial Neural N… https://t.co/lfHkjJDnXq,140,1328854373989015553,2020-11-18 00:15:46,Postmatico,1,3
"#azure を活用しての #AI 関連のドキュメントは、ここから！
#AllAroundAzure から共有: Azure のドキュメント | Microsoft Docs https://t.co/0U5OpJdpSA",111,1328854255873134594,2020-11-18 00:15:18,Twitter for iPhone,7,5
Using machine learning to track the pandemic’s impact on mental health https://t.co/MUHRQp9jne #machinelearning,111,1328854061085466624,2020-11-18 00:14:31,Paper.li,0,2
Machine learning will reinvigorate balloting,44,1328853567084621824,2020-11-18 00:12:33,Disruption_Bot,0,1
Attention must be paid to how conditions and variables evolve after #ML models are trained and implemented to optim… https://t.co/H9yHPkHMbJ,140,1328853438604644356,2020-11-18 00:12:03,Sprout Social,0,0
Congratulations to @PierreEliasMD on being named a @statnews 2020 Wunderkind! Dr. Elias is a cardiology fellow… https://t.co/FGtgYbRg5b,135,1328853435702251520,2020-11-18 00:12:02,Sprout Social,5,1
COVID-19 感染予測 (日本版) の公開について | Google Cloud Blog  https://t.co/8w9fMqy5t9,72,1328853211831099392,2020-11-18 00:11:09,Twitter for iPhone,0,1
"Don’t miss this 14-part Machine Learning mini bootcamp with Dr. Jon Krohn, Chief Data Scientist at untapt and autho… https://t.co/aQRQz4YJm9",140,1328852924240457729,2020-11-18 00:10:00,HubSpot,3,4
@iamdoomling Nunca he encontrado joysticks en Machine Learning.🧐🤣😂,66,1328852774876942336,2020-11-18 00:09:25,Twitter for iPhone,3,0
"And Now This:  AEGIS London turns to machine learning | Insurance Business - Insurance Business UK

#tech… https://t.co/HFVdCgUsZV",130,1328852687887151105,2020-11-18 00:09:04,SA-V2-Sandbox,0,1
#MachineLearning guarantees robots ’ performance in unknown territory | School of Engineering and Applied Science… https://t.co/qSKGIj0G1T,138,1328852686263881728,2020-11-18 00:09:03,,0,1
@XTinaTaft @nobodycares1210 @MotivatorNet2 @nitut1 @truehollywoodla @realamberheard @PlanGlobal What’s with the has… https://t.co/JzkBtAOy7v,140,1328852658506117123,2020-11-18 00:08:57,Twitter Web App,0,0
The Windows version of the pre-intro to Python is out. e2eML Course 112 helps you get set up to start learning Pyth… https://t.co/yiiMwoAQ16,140,1328852442574954496,2020-11-18 00:08:05,Twitter Web App,0,0
Predicting Heart Disease Using Machine Learning? Don’t! https://t.co/8q3mhL0oFf https://t.co/8nzYMqrPBS,103,1328852435016839168,2020-11-18 00:08:04,Upflow,0,1
"おはようございます🌞

今朝はこちらのオンラインイベントを視聴。Azure Cognitive Services、Azure Cognitive Search、Conversational AI、Azure Machine Lea… https://t.co/ocTS9fL8qx",140,1328852427844435968,2020-11-18 00:08:02,Twitter for iPhone,10,5
Process optimization using machine learning #MachineLearning #learning via https://t.co/fnUT00e3R8 https://t.co/oq8DdiNFM3,122,1328852204590075904,2020-11-18 00:07:09,TwinyBots,0,1
"This is a good common sense approach for evaluating AI. As an industry analyst, a good 2/3rds of what I see pitched… https://t.co/UWpAgyjJmJ",140,1328852171035607040,2020-11-18 00:07:01,Twitter for Android,0,3
"5/ Chamath's SPAC focuses:

1. E-commerce
2. Deep/hard technologies
3. Health care/digital therapeutics
4. Sustaina… https://t.co/TZC7UEEito",140,1328851837076770820,2020-11-18 00:05:41,Hypefury,1,0
IBM open-sources Kubeflow Pipelines on Tekton for portable machine learning models - Sil... https://t.co/Cspnzb9fz8 https://t.co/L482MkCCZ8,139,1328851799231631363,2020-11-18 00:05:32,Upflow,0,1
"@JonathanGiles @SirusTweets Yeah, gotta say, I have been doing development for many years and just started working… https://t.co/uZ2M0nXBxZ",139,1328851687570767872,2020-11-18 00:05:05,Twitter Web App,2,0
